,id,price
373,373,25066.0
374,374,13440.0
375,375,23183.0
376,376,7311.0
377,377,13409.0
378,378,4907.0
379,379,24494.0
380,380,38929.0
381,381,4324.0
382,382,34617.0
383,383,21692.0
384,384,29156.0
385,385,-3968.0
386,386,9713.0
387,387,17082.0
388,388,1808.0
389,389,7118.0
390,390,15962.0
391,391,16679.0
392,392,-1603.0
393,393,15957.0
394,394,34813.0
395,395,18251.0
396,396,6557.0
397,397,28134.0
398,398,15642.0
399,399,5997.0
400,400,24102.0
401,401,661.0
402,402,39051.0
403,403,5702.0
404,404,29458.0
405,405,-460.0
406,406,23835.0
407,407,20563.0
408,408,5064.0
409,409,5210.0
410,410,7267.0
411,411,3338.0
412,412,6192.0
413,413,10327.0
414,414,18854.0
415,415,23624.0
416,416,22936.0
417,417,22209.0
418,418,27553.0
419,419,11563.0
420,420,36748.0
421,421,14732.0
422,422,36166.0
423,423,8696.0
424,424,38990.0
425,425,6290.0
426,426,24588.0
427,427,9417.0
428,428,19384.0
429,429,9755.0
430,430,25332.0
431,431,10293.0
432,432,5824.0
433,433,15551.0
434,434,30249.0
435,435,5747.0
436,436,21018.0
437,437,11155.0
438,438,4621.0
439,439,3333.0
440,440,7398.0
441,441,4114.0
442,442,7628.0
443,443,4266.0
444,444,19447.0
445,445,4756.0
446,446,22846.0
447,447,28109.0
448,448,9853.0
449,449,18481.0
450,450,5628.0
451,451,6468.0
452,452,21010.0
453,453,25978.0
454,454,34697.0
455,455,3642.0
456,456,25314.0
457,457,9631.0
458,458,2654.0
459,459,5816.0
460,460,8267.0
461,461,40478.0
462,462,11056.0
463,463,4537.0
464,464,19185.0
465,465,33964.0
466,466,21352.0
467,467,2857.0
468,468,16605.0
469,469,34745.0
470,470,4170.0
471,471,4183.0
472,472,34019.0
473,473,33784.0
474,474,23052.0
475,475,3939.0
476,476,17357.0
477,477,27959.0
478,478,5021.0
479,479,3501.0
480,480,11469.0
481,481,1827.0
482,482,32985.0
483,483,27314.0
484,484,7433.0
485,485,29289.0
486,486,12619.0
487,487,35597.0
488,488,8682.0
489,489,3652.0
490,490,3994.0
491,491,6319.0
492,492,5283.0
493,493,15047.0
494,494,2735.0
495,495,15802.0
496,496,18365.0
497,497,3631.0
498,498,18108.0
499,499,5166.0
500,500,6126.0
501,501,4464.0
502,502,27781.0
503,503,7568.0
504,504,31365.0
505,505,21486.0
506,506,8502.0
507,507,4540.0
508,508,4476.0
509,509,11190.0
510,510,23808.0
511,511,8810.0
512,512,32230.0
513,513,7161.0
514,514,3759.0
515,515,3853.0
516,516,13692.0
517,517,17845.0
518,518,22938.0
519,519,19113.0
520,520,34896.0
521,521,30875.0
522,522,4860.0
523,523,35292.0
524,524,6704.0
525,525,26271.0
526,526,25579.0
527,527,5842.0
528,528,5676.0
529,529,14716.0
530,530,6517.0
531,531,6367.0
532,532,32145.0
533,533,14271.0
534,534,7578.0
535,535,6191.0
536,536,6324.0
537,537,7390.0
538,538,21961.0
539,539,25185.0
540,540,21852.0
541,541,40050.0
542,542,27581.0
543,543,23200.0
544,544,11583.0
545,545,6530.0
546,546,4438.0
547,547,16604.0
548,548,7642.0
549,549,16721.0
550,550,18182.0
551,551,7175.0
552,552,733.0
553,553,8910.0
554,554,8365.0
555,555,16518.0
556,556,28297.0
557,557,40183.0
558,558,9047.0
559,559,7297.0
560,560,7859.0
561,561,11286.0
562,562,33198.0
563,563,1876.0
564,564,9473.0
565,565,16214.0
566,566,26322.0
567,567,23263.0
568,568,16758.0
569,569,21107.0
570,570,8069.0
571,571,9133.0
572,572,1769.0
573,573,27855.0
574,574,13966.0
575,575,8900.0
576,576,9138.0
577,577,2816.0
578,578,27338.0
579,579,6108.0
580,580,24062.0
581,581,13803.0
582,582,9716.0
583,583,32916.0
584,584,18929.0
585,585,9929.0
586,586,24074.0
587,587,8749.0
588,588,19666.0
589,589,25175.0
590,590,11634.0
591,591,30106.0
592,592,22485.0
593,593,10231.0
594,594,19365.0
595,595,25235.0
596,596,26270.0
597,597,27090.0
598,598,26500.0
599,599,28307.0
600,600,11092.0
601,601,9356.0
602,602,12996.0
603,603,30057.0
604,604,23234.0
605,605,6354.0
606,606,41321.0
607,607,42207.0
608,608,28074.0
609,609,1476.0
610,610,15189.0
611,611,31724.0
612,612,6594.0
613,613,18543.0
614,614,3828.0
615,615,10494.0
616,616,14605.0
617,617,12459.0
618,618,5423.0
619,619,9358.0
620,620,8004.0
621,621,35416.0
622,622,5687.0
623,623,10073.0
624,624,9008.0
625,625,24861.0
626,626,25852.0
627,627,20616.0
628,628,23463.0
629,629,33631.0
630,630,8997.0
631,631,3244.0
632,632,23140.0
633,633,5187.0
634,634,15590.0
635,635,27788.0
636,636,4401.0
637,637,35429.0
638,638,5881.0
639,639,20488.0
640,640,10246.0
641,641,6091.0
642,642,2961.0
643,643,9912.0
644,644,30073.0
645,645,-645.0
646,646,9313.0
647,647,34573.0
648,648,23071.0
649,649,4144.0
650,650,34955.0
651,651,38911.0
652,652,21902.0
653,653,8762.0
654,654,23233.0
655,655,37698.0
656,656,13934.0
657,657,31887.0
658,658,10212.0
659,659,33974.0
660,660,4261.0
661,661,22428.0
662,662,3900.0
663,663,37330.0
664,664,10076.0
665,665,11347.0
666,666,6661.0
667,667,26888.0
668,668,40711.0
669,669,27449.0
670,670,18961.0
671,671,17579.0
672,672,15365.0
673,673,5345.0
674,674,7272.0
675,675,14044.0
676,676,30447.0
677,677,4629.0
678,678,24435.0
679,679,3321.0
680,680,22487.0
681,681,9213.0
682,682,16181.0
683,683,5327.0
684,684,9345.0
685,685,7835.0
686,686,36610.0
687,687,13328.0
688,688,35356.0
689,689,8685.0
690,690,31537.0
691,691,15606.0
692,692,535.0
693,693,6990.0
694,694,10114.0
695,695,10683.0
696,696,24615.0
697,697,13941.0
698,698,23201.0
699,699,8641.0
700,700,26456.0
701,701,21224.0
702,702,7544.0
703,703,40372.0
704,704,4209.0
705,705,33394.0
706,706,11031.0
707,707,16075.0
708,708,10208.0
709,709,19010.0
710,710,11726.0
711,711,2694.0
712,712,14095.0
713,713,34596.0
714,714,6107.0
715,715,5070.0
716,716,13531.0
717,717,15205.0
718,718,5770.0
719,719,13560.0
720,720,9196.0
721,721,18275.0
722,722,31464.0
723,723,16508.0
724,724,19005.0
725,725,35755.0
726,726,5463.0
727,727,7927.0
728,728,4896.0
729,729,31106.0
730,730,7502.0
731,731,27518.0
732,732,7306.0
733,733,26119.0
734,734,8224.0
735,735,20385.0
736,736,37701.0
737,737,5506.0
738,738,7681.0
739,739,1545.0
740,740,26601.0
741,741,42157.0
742,742,5907.0
743,743,37997.0
744,744,5444.0
745,745,11997.0
746,746,15612.0
747,747,21088.0
748,748,25569.0
749,749,20314.0
750,750,7329.0
751,751,28080.0
752,752,7820.0
753,753,12228.0
754,754,30625.0
755,755,18317.0
756,756,6369.0
757,757,27742.0
758,758,21619.0
759,759,17997.0
760,760,26573.0
761,761,11617.0
762,762,14779.0
763,763,19616.0
764,764,12508.0
765,765,10562.0
766,766,6193.0
767,767,8046.0
768,768,23242.0
769,769,6626.0
770,770,16760.0
771,771,10183.0
772,772,37727.0
773,773,21103.0
774,774,14238.0
775,775,12137.0
776,776,4748.0
777,777,6287.0
778,778,15028.0
779,779,10673.0
780,780,29030.0
781,781,9413.0
782,782,22775.0
783,783,33211.0
784,784,22350.0
785,785,4708.0
786,786,3481.0
787,787,20667.0
788,788,8989.0
789,789,3603.0
790,790,9577.0
791,791,17675.0
792,792,5196.0
793,793,34814.0
794,794,2439.0
795,795,15500.0
796,796,18518.0
797,797,5590.0
798,798,36742.0
799,799,20387.0
800,800,13214.0
801,801,18537.0
802,802,27058.0
803,803,15725.0
804,804,6778.0
805,805,25945.0
806,806,10147.0
807,807,12398.0
808,808,6914.0
809,809,10922.0
810,810,4340.0
811,811,18421.0
812,812,16785.0
813,813,7320.0
814,814,14327.0
815,815,27112.0
816,816,5296.0
817,817,29252.0
818,818,8914.0
819,819,44522.0
820,820,7082.0
821,821,26803.0
822,822,25079.0
823,823,14395.0
824,824,10034.0
825,825,8531.0
826,826,8032.0
827,827,12329.0
828,828,6848.0
829,829,13646.0
830,830,7261.0
831,831,30169.0
832,832,39815.0
833,833,17293.0
834,834,30572.0
835,835,32077.0
836,836,21222.0
837,837,11458.0
838,838,1636.0
839,839,27275.0
840,840,44259.0
841,841,5491.0
842,842,13179.0
843,843,11119.0
844,844,23064.0
845,845,29478.0
846,846,17436.0
847,847,13161.0
848,848,16937.0
849,849,-2159.0
850,850,6894.0
851,851,26042.0
852,852,27431.0
853,853,38108.0
854,854,4137.0
855,855,18257.0
856,856,13524.0
857,857,41516.0
858,858,24552.0
859,859,29402.0
860,860,10566.0
861,861,8231.0
862,862,6727.0
863,863,5825.0
864,864,19811.0
865,865,38406.0
866,866,5769.0
867,867,7058.0
868,868,6360.0
869,869,7129.0
870,870,20779.0
871,871,20284.0
872,872,20525.0
873,873,9362.0
874,874,17879.0
875,875,29744.0
876,876,4236.0
877,877,6452.0
878,878,10366.0
879,879,40627.0
880,880,13886.0
881,881,27182.0
882,882,5834.0
883,883,32824.0
884,884,5636.0
885,885,32556.0
886,886,6705.0
887,887,6835.0
888,888,10385.0
889,889,15648.0
890,890,41756.0
891,891,16659.0
892,892,17184.0
893,893,22240.0
894,894,27148.0
895,895,5016.0
896,896,19902.0
897,897,16950.0
898,898,4248.0
899,899,6399.0
900,900,4398.0
901,901,7736.0
902,902,7925.0
903,903,32002.0
904,904,3092.0
905,905,6876.0
906,906,28084.0
907,907,11518.0
908,908,6133.0
909,909,9504.0
910,910,11347.0
911,911,25270.0
912,912,28909.0
913,913,11023.0
914,914,23975.0
915,915,15892.0
916,916,27039.0
917,917,6184.0
918,918,3135.0
919,919,16426.0
920,920,17320.0
921,921,7875.0
922,922,18848.0
923,923,13471.0
924,924,14187.0
925,925,21585.0
926,926,3709.0
927,927,27690.0
928,928,10033.0
929,929,5227.0
930,930,13347.0
931,931,2654.0
932,932,25222.0
933,933,30962.0
934,934,19478.0
935,935,34638.0
936,936,9741.0
937,937,34072.0
938,938,5741.0
939,939,9844.0
940,940,17890.0
941,941,33509.0
942,942,21188.0
943,943,10962.0
944,944,24481.0
945,945,9898.0
946,946,24738.0
947,947,19366.0
948,948,3855.0
949,949,6448.0
950,950,625.0
951,951,30299.0
952,952,10727.0
953,953,10079.0
954,954,24179.0
955,955,7759.0
956,956,2156.0
957,957,10402.0
958,958,8521.0
959,959,11090.0
960,960,18434.0
961,961,30197.0
962,962,28508.0
963,963,12757.0
964,964,20331.0
965,965,10636.0
966,966,20763.0
967,967,9898.0
968,968,8999.0
969,969,7402.0
970,970,30392.0
971,971,6630.0
972,972,21483.0
973,973,15254.0
974,974,17625.0
975,975,6113.0
976,976,5505.0
977,977,16137.0
978,978,5125.0
979,979,10273.0
980,980,14258.0
981,981,24711.0
982,982,895.0
983,983,25578.0
984,984,7260.0
985,985,12210.0
986,986,-741.0
987,987,26232.0
988,988,10648.0
989,989,19304.0
990,990,26925.0
991,991,7302.0
992,992,9871.0
993,993,18864.0
994,994,31905.0
995,995,14197.0
996,996,10411.0
997,997,27777.0
998,998,14160.0
999,999,5870.0
1000,1000,16256.0
1001,1001,16106.0
1002,1002,4417.0
1003,1003,12378.0
1004,1004,25610.0
1005,1005,4599.0
1006,1006,34375.0
1007,1007,10423.0
1008,1008,5852.0
1009,1009,39207.0
1010,1010,9823.0
1011,1011,28239.0
1012,1012,18152.0
1013,1013,8358.0
1014,1014,3074.0
1015,1015,11407.0
1016,1016,32864.0
1017,1017,22396.0
1018,1018,22234.0
1019,1019,21478.0
1020,1020,8279.0
1021,1021,33611.0
1022,1022,13877.0
1023,1023,4310.0
1024,1024,26477.0
1025,1025,5508.0
1026,1026,30902.0
1027,1027,22539.0
1028,1028,10424.0
1029,1029,6175.0
1030,1030,16725.0
1031,1031,9649.0
1032,1032,2075.0
1033,1033,26643.0
1034,1034,7714.0
1035,1035,16575.0
1036,1036,28167.0
1037,1037,12381.0
1038,1038,6388.0
1039,1039,24888.0
1040,1040,16780.0
1041,1041,3376.0
1042,1042,34079.0
1043,1043,42742.0
1044,1044,9856.0
1045,1045,13085.0
1046,1046,27386.0
1047,1047,4155.0
1048,1048,22899.0
1049,1049,4187.0
1050,1050,12272.0
1051,1051,25100.0
1052,1052,21643.0
1053,1053,32958.0
1054,1054,24355.0
1055,1055,18818.0
1056,1056,684.0
1057,1057,14547.0
1058,1058,6464.0
1059,1059,8913.0
1060,1060,22598.0
1061,1061,12030.0
1062,1062,5909.0
1063,1063,13122.0
1064,1064,5393.0
1065,1065,13988.0
1066,1066,11183.0
1067,1067,27868.0
1068,1068,21173.0
1069,1069,23593.0
1070,1070,20329.0
1071,1071,9150.0
1072,1072,14522.0
1073,1073,37125.0
1074,1074,18042.0
1075,1075,12606.0
1076,1076,8849.0
1077,1077,16521.0
1078,1078,16767.0
1079,1079,15346.0
1080,1080,3384.0
1081,1081,25666.0
1082,1082,24533.0
1083,1083,12207.0
1084,1084,24538.0
1085,1085,10921.0
1086,1086,6184.0
1087,1087,14693.0
1088,1088,10036.0
1089,1089,3767.0
1090,1090,7574.0
1091,1091,11736.0
1092,1092,7876.0
1093,1093,8452.0
1094,1094,7931.0
1095,1095,4655.0
1096,1096,19972.0
1097,1097,11685.0
1098,1098,30412.0
1099,1099,24436.0
1100,1100,5529.0
1101,1101,12387.0
1102,1102,2535.0
1103,1103,3869.0
1104,1104,28428.0
1105,1105,17401.0
1106,1106,11853.0
1107,1107,41411.0
1108,1108,1957.0
1109,1109,12342.0
1110,1110,10846.0
1111,1111,8448.0
1112,1112,28375.0
1113,1113,21754.0
1114,1114,4447.0
1115,1115,21997.0
1116,1116,8753.0
1117,1117,30481.0
1118,1118,5452.0
1119,1119,23134.0
1120,1120,7672.0
1121,1121,25853.0
1122,1122,24059.0
1123,1123,8873.0
1124,1124,12461.0
1125,1125,6367.0
1126,1126,33775.0
1127,1127,24304.0
1128,1128,-2511.0
1129,1129,26573.0
1130,1130,10258.0
1131,1131,7571.0
1132,1132,9194.0
1133,1133,17242.0
1134,1134,7835.0
1135,1135,4919.0
1136,1136,24792.0
1137,1137,8362.0
1138,1138,8695.0
1139,1139,9279.0
1140,1140,6366.0
1141,1141,2499.0
1142,1142,41888.0
1143,1143,11998.0
1144,1144,7814.0
1145,1145,31521.0
1146,1146,20004.0
1147,1147,26170.0
1148,1148,3273.0
1149,1149,28578.0
1150,1150,7467.0
1151,1151,12504.0
1152,1152,33552.0
1153,1153,7423.0
1154,1154,9951.0
1155,1155,19604.0
1156,1156,7823.0
1157,1157,2813.0
1158,1158,25883.0
1159,1159,4060.0
1160,1160,9334.0
1161,1161,14034.0
1162,1162,22821.0
1163,1163,37098.0
1164,1164,31226.0
1165,1165,11468.0
1166,1166,20385.0
1167,1167,25274.0
1168,1168,37032.0
1169,1169,7126.0
1170,1170,33730.0
1171,1171,20934.0
1172,1172,24402.0
1173,1173,34209.0
1174,1174,5039.0
1175,1175,8490.0
1176,1176,14497.0
1177,1177,17416.0
1178,1178,15334.0
1179,1179,35618.0
1180,1180,16129.0
1181,1181,18907.0
1182,1182,14847.0
1183,1183,7421.0
1184,1184,23898.0
1185,1185,24445.0
1186,1186,33042.0
1187,1187,23963.0
1188,1188,25947.0
1189,1189,4171.0
1190,1190,9352.0
1191,1191,43380.0
1192,1192,18384.0
1193,1193,-154.0
1194,1194,4873.0
1195,1195,12802.0
1196,1196,36255.0
1197,1197,33500.0
1198,1198,19784.0
1199,1199,24572.0
1200,1200,7055.0
1201,1201,30443.0
1202,1202,31839.0
1203,1203,38355.0
1204,1204,2615.0
1205,1205,5193.0
1206,1206,10766.0
1207,1207,6347.0
1208,1208,39194.0
1209,1209,26950.0
1210,1210,23637.0
1211,1211,8623.0
1212,1212,13101.0
1213,1213,5592.0
1214,1214,7732.0
1215,1215,25354.0
1216,1216,27703.0
1217,1217,8992.0
1218,1218,8611.0
1219,1219,20525.0
1220,1220,21172.0
1221,1221,14616.0
1222,1222,9417.0
1223,1223,4385.0
1224,1224,3238.0
1225,1225,12271.0
1226,1226,20618.0
1227,1227,10640.0
1228,1228,10107.0
1229,1229,17286.0
1230,1230,34212.0
1231,1231,22541.0
1232,1232,31687.0
1233,1233,29912.0
1234,1234,15957.0
1235,1235,10781.0
1236,1236,6302.0
1237,1237,11379.0
1238,1238,35132.0
1239,1239,21891.0
1240,1240,30646.0
1241,1241,10366.0
1242,1242,15257.0
1243,1243,32291.0
1244,1244,9148.0
1245,1245,14094.0
1246,1246,31499.0
1247,1247,21051.0
1248,1248,10429.0
1249,1249,8255.0
1250,1250,22678.0
1251,1251,3963.0
1252,1252,27627.0
1253,1253,24359.0
1254,1254,8635.0
1255,1255,26832.0
1256,1256,29946.0
1257,1257,13083.0
1258,1258,8201.0
1259,1259,30012.0
1260,1260,1698.0
1261,1261,13674.0
1262,1262,13154.0
1263,1263,16274.0
1264,1264,10828.0
1265,1265,6623.0
1266,1266,28118.0
1267,1267,9184.0
1268,1268,27108.0
1269,1269,5866.0
1270,1270,4253.0
1271,1271,33880.0
1272,1272,22578.0
1273,1273,22182.0
1274,1274,3064.0
1275,1275,21224.0
1276,1276,28474.0
1277,1277,6931.0
1278,1278,8497.0
1279,1279,-2624.0
1280,1280,5933.0
1281,1281,8217.0
1282,1282,6960.0
1283,1283,22435.0
1284,1284,17326.0
1285,1285,6967.0
1286,1286,26717.0
1287,1287,15242.0
1288,1288,11840.0
1289,1289,30160.0
1290,1290,21378.0
1291,1291,12887.0
1292,1292,5670.0
1293,1293,33044.0
1294,1294,24816.0
1295,1295,12371.0
1296,1296,4574.0
1297,1297,14652.0
1298,1298,20074.0
1299,1299,27523.0
1300,1300,31660.0
1301,1301,22722.0
1302,1302,32999.0
1303,1303,12455.0
1304,1304,7168.0
1305,1305,16990.0
1306,1306,28972.0
1307,1307,8486.0
1308,1308,3465.0
1309,1309,16793.0
1310,1310,7772.0
1311,1311,23424.0
1312,1312,23469.0
1313,1313,22003.0
1314,1314,14162.0
1315,1315,11069.0
1316,1316,44196.0
1317,1317,31077.0
1318,1318,8363.0
1319,1319,16985.0
1320,1320,22747.0
1321,1321,18240.0
1322,1322,12249.0
1323,1323,7556.0
1324,1324,7780.0
1325,1325,27924.0
1326,1326,10835.0
1327,1327,29053.0
1328,1328,27287.0
1329,1329,1744.0
1330,1330,19170.0
1331,1331,6466.0
1332,1332,11459.0
1333,1333,8062.0
1334,1334,6476.0
1335,1335,12255.0
1336,1336,19152.0
1337,1337,14918.0
1338,1338,8870.0
1339,1339,15113.0
1340,1340,13578.0
1341,1341,6715.0
1342,1342,8383.0
1343,1343,19082.0
1344,1344,20986.0
1345,1345,32952.0
1346,1346,2346.0
1347,1347,-154.0
1348,1348,4700.0
1349,1349,10507.0
1350,1350,14651.0
1351,1351,13969.0
1352,1352,30333.0
1353,1353,16441.0
1354,1354,8949.0
1355,1355,39590.0
1356,1356,10586.0
1357,1357,8327.0
1358,1358,20671.0
1359,1359,16427.0
1360,1360,6020.0
1361,1361,8941.0
1362,1362,5601.0
1363,1363,10880.0
1364,1364,16628.0
1365,1365,11177.0
1366,1366,5950.0
1367,1367,24737.0
1368,1368,21499.0
1369,1369,7054.0
1370,1370,34788.0
1371,1371,2533.0
1372,1372,9233.0
1373,1373,7559.0
1374,1374,4528.0
1375,1375,5176.0
1376,1376,11287.0
1377,1377,18755.0
1378,1378,5413.0
1379,1379,21675.0
1380,1380,9178.0
1381,1381,21604.0
1382,1382,24821.0
1383,1383,9756.0
1384,1384,29096.0
1385,1385,22831.0
1386,1386,15306.0
1387,1387,3322.0
1388,1388,13673.0
1389,1389,14938.0
1390,1390,28062.0
1391,1391,15694.0
1392,1392,22596.0
1393,1393,6083.0
1394,1394,6769.0
1395,1395,26750.0
1396,1396,38980.0
1397,1397,4637.0
1398,1398,16748.0
1399,1399,43203.0
1400,1400,6639.0
1401,1401,18843.0
1402,1402,7707.0
1403,1403,19331.0
1404,1404,3613.0
1405,1405,28160.0
1406,1406,14695.0
1407,1407,16553.0
1408,1408,6653.0
1409,1409,25270.0
1410,1410,11218.0
1411,1411,22268.0
1412,1412,13219.0
1413,1413,27412.0
1414,1414,27192.0
1415,1415,23147.0
1416,1416,29500.0
1417,1417,10263.0
1418,1418,16777.0
1419,1419,8161.0
1420,1420,19939.0
1421,1421,3659.0
1422,1422,9236.0
1423,1423,11702.0
1424,1424,17009.0
1425,1425,18862.0
1426,1426,7163.0
1427,1427,41749.0
1428,1428,8473.0
1429,1429,27376.0
1430,1430,42788.0
1431,1431,25809.0
1432,1432,15379.0
1433,1433,7638.0
1434,1434,26184.0
1435,1435,10030.0
1436,1436,6722.0
1437,1437,4575.0
1438,1438,24668.0
1439,1439,39908.0
1440,1440,7456.0
1441,1441,23473.0
1442,1442,21700.0
1443,1443,39689.0
1444,1444,40128.0
1445,1445,34283.0
1446,1446,7376.0
1447,1447,6369.0
1448,1448,8093.0
1449,1449,9609.0
1450,1450,12451.0
1451,1451,11083.0
1452,1452,30871.0
